Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
01/29/2023,160,1,22,31,34,19,24,13,22,11,6,0,88,72,0,48,3,51,45,4,9,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3,2,2,6,3,2,3,0,12,10,0,5,1,9,6,1,0
05/16/2020,514,28,102,35,106,87,93,77,59,35,22,0,278,232,4,246,13,108,66,13,68,0,0,1,3,0,6,4,14,0,8,20,0,9,1,12,6,0,0,2,12,5,13,20,17,16,17,0,52,50,0,41,4,33,16,2,6
02/24/2023,411,0,28,106,51,50,63,47,37,39,18,0,243,167,1,126,16,128,73,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,6,10,0,20,8,0,2,0,19,6,0,1
03/09/2023,282,0,21,64,30,32,37,40,36,24,19,0,156,125,1,80,12,84,59,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,4,3,3,2,0,8,13,0,7,2,7,2,2,1
05/05/2020,1091,58,155,53,206,206,217,207,125,50,27,0,562,529,0,596,18,192,128,37,120,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,13,18,37,34,23,17,0,73,82,0,62,7,56,24,6,0
03/11/2020,13,0,7,0,4,1,3,3,2,0,0,0,4,9,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,3,0,1,0,5,1,0,0
09/05/2022,214,1,27,39,26,31,35,21,21,23,18,0,119,95,0,62,16,54,53,9,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,1,4,1,4,2,5,7,0,13,14,0,4,4,10,8,0,1
12/18/2020,1300,19,80,167,289,251,205,169,120,59,40,0,673,620,7,496,63,258,289,60,134,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,5,23,17,15,0,41,39,0,20,9,35,14,2,0
03/04/2020,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0
08/09/2021,506,4,27,95,141,108,69,40,27,20,6,0,240,263,3,107,26,128,135,24,86,0,0,1,0,2,0,0,1,0,4,0,0,0,0,3,1,0,0,1,2,4,2,4,2,7,5,0,16,11,0,4,1,15,6,1,0
11/04/2021,495,1,23,151,100,110,53,35,28,11,7,0,272,223,0,74,13,113,159,45,91,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,2,5,6,1,4,0,8,15,0,10,0,5,5,3,0
09/07/2021,577,3,30,119,133,99,86,61,41,23,15,0,302,274,1,132,25,150,146,20,104,0,0,0,1,1,0,0,1,0,0,3,0,2,0,1,0,0,0,0,4,2,6,2,11,3,2,0,19,11,0,6,3,17,4,0,0
09/19/2020,170,2,18,11,49,41,23,24,16,2,4,0,89,81,0,68,4,20,51,13,14,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,2,1,1,1,4,4,2,3,0,11,7,0,9,0,6,2,1,0
05/14/2021,289,6,36,66,69,55,34,28,26,7,4,0,156,133,0,76,11,113,48,6,35,0,0,0,0,0,3,2,1,0,4,2,0,3,0,2,1,0,0,1,5,4,2,9,10,3,2,0,25,11,0,11,1,17,6,0,1
01/20/2023,442,1,27,133,43,60,35,61,57,35,18,0,226,214,2,150,26,138,86,11,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,6,3,3,5,3,4,0,12,15,0,5,2,13,6,0,1
06/24/2022,822,1,36,110,187,147,127,101,74,47,29,0,455,365,2,192,55,176,236,40,123,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,3,2,4,5,7,9,0,24,12,0,10,2,13,10,1,0
08/01/2022,952,3,47,131,177,166,143,125,109,72,29,0,562,386,4,229,46,264,226,33,154,0,0,0,0,0,1,1,1,0,1,2,0,1,0,0,2,0,0,2,3,3,4,4,13,10,8,0,21,26,0,12,0,21,13,1,0
03/06/2021,220,2,23,29,57,50,26,21,22,8,7,0,109,111,0,85,13,43,44,16,19,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,4,4,3,5,3,4,0,11,12,0,5,1,10,5,2,0
07/20/2020,394,5,24,53,95,90,55,47,36,14,4,0,198,192,4,177,10,95,75,11,26,0,0,1,1,0,2,1,0,0,2,3,0,3,0,1,1,0,0,1,2,3,2,4,6,5,1,0,17,7,0,7,0,15,2,0,0
12/25/2021,1457,19,147,241,339,289,203,165,107,77,36,0,762,688,7,283,58,559,314,109,134,0,0,0,2,1,7,6,3,0,9,10,0,6,0,8,5,0,0,4,20,18,12,23,29,27,14,0,79,68,0,15,3,90,33,6,0
01/13/2023,348,5,29,70,49,53,37,47,42,30,20,0,199,148,1,112,17,92,87,8,32,0,0,0,0,0,2,1,2,0,2,3,0,0,0,1,3,1,0,0,1,1,0,4,7,6,10,0,16,13,0,4,3,9,12,1,0
07/22/2020,364,4,33,39,122,82,56,28,22,13,2,0,190,172,2,137,9,82,102,10,24,0,0,0,0,1,0,1,2,0,1,3,0,1,0,1,2,0,0,3,3,6,5,1,6,7,2,0,19,14,0,12,1,15,4,1,0
12/10/2021,1207,15,54,239,261,284,181,104,81,26,18,13,617,590,0,179,33,328,318,124,225,0,0,3,0,0,2,3,7,0,11,4,0,2,1,6,6,0,0,1,1,6,5,10,18,7,6,0,21,33,0,12,1,19,16,6,0
11/01/2020,733,6,73,77,184,151,114,96,53,36,22,0,393,339,1,203,40,117,254,30,89,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,4,6,6,14,19,15,0,34,39,0,28,2,24,16,3,0
05/03/2020,464,45,134,10,95,78,76,81,66,31,27,0,214,250,0,234,9,119,49,16,37,0,0,0,2,4,13,13,13,0,20,25,0,20,0,16,9,0,0,2,9,17,15,27,22,20,22,0,60,74,0,66,1,40,18,8,1
06/30/2021,51,0,4,11,12,10,9,3,3,3,0,0,20,31,0,16,2,12,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,3,0,0,0,3,0,0,1
03/30/2022,400,1,6,81,90,101,54,40,20,10,4,0,224,169,7,56,27,55,168,18,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,4,2,0,2,0,1,3,0,0
10/16/2022,176,0,16,22,29,27,22,26,25,13,11,1,107,69,0,29,10,42,60,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,4,2,0,9,7,0,3,1,4,5,1,2
07/13/2022,976,0,43,121,186,196,147,149,92,56,29,0,544,423,9,235,54,264,246,41,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,10,9,7,0,25,18,0,15,1,14,11,1,1
09/28/2022,333,0,22,60,62,55,39,40,36,21,20,0,190,142,1,79,22,77,92,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,3,9,0,12,10,0,2,0,6,13,1,0
10/25/2021,363,3,32,82,78,65,51,36,26,17,8,0,189,172,2,62,11,77,129,41,43,0,0,0,0,2,1,0,0,0,0,3,0,1,0,2,0,0,0,0,1,4,2,7,9,4,5,0,20,12,0,8,1,14,8,1,0
04/11/2021,363,5,44,70,82,76,61,30,28,12,4,0,193,170,0,78,17,130,103,11,24,0,2,0,0,1,0,2,0,0,3,2,0,3,0,1,1,0,0,0,2,8,6,6,12,7,3,0,20,24,0,9,4,21,7,3,0
02/20/2022,113,4,11,17,29,15,24,10,10,4,4,0,52,61,0,20,9,20,41,7,16,0,0,0,0,2,1,0,1,0,2,2,0,1,0,0,3,0,0,2,1,0,1,1,3,3,0,0,4,7,0,3,0,6,2,0,0
06/26/2022,450,3,32,71,71,99,76,66,33,20,14,0,259,190,1,96,27,98,130,30,69,0,0,1,0,1,0,0,1,0,3,0,0,0,0,2,1,0,0,4,3,2,3,4,6,4,6,0,11,21,0,7,1,14,7,2,1
05/22/2020,724,36,91,64,154,135,125,112,74,35,25,0,369,348,7,384,11,160,81,25,63,0,0,0,1,6,10,8,11,0,16,20,0,12,2,14,8,0,0,0,9,13,8,11,19,17,14,0,40,51,0,38,4,38,9,0,2
02/28/2022,198,0,11,54,42,38,23,23,7,8,3,0,107,90,1,42,13,29,65,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,3,1,0,4,7,0,2,0,4,5,0,0
11/19/2021,683,1,31,174,120,149,95,64,48,24,9,0,361,322,0,128,20,142,204,66,123,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,4,4,3,5,8,5,0,13,18,0,9,1,12,6,2,1
07/24/2020,346,3,25,38,102,77,47,39,21,11,11,0,195,149,2,139,12,82,77,11,25,0,0,1,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,6,3,4,2,5,0,13,12,0,8,1,12,4,0,0
02/04/2021,538,9,39,68,138,122,68,64,45,21,12,0,269,268,1,160,21,120,162,25,50,0,0,0,0,1,1,2,5,0,5,4,0,1,1,4,3,0,0,0,2,3,2,11,12,6,3,0,23,16,0,10,2,17,9,1,0
10/11/2021,320,4,19,72,65,64,39,40,21,15,4,0,181,139,0,46,9,72,125,29,39,0,1,0,0,1,0,1,1,0,1,3,0,0,0,3,1,0,0,0,0,4,0,4,6,3,2,0,13,6,0,4,1,8,6,0,0
01/16/2023,292,1,25,24,37,43,41,41,50,39,17,0,166,125,1,68,13,90,79,18,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,4,4,5,9,0,15,10,0,1,1,13,8,2,0
06/09/2022,983,1,34,190,190,207,158,104,66,45,23,0,577,404,2,207,55,263,277,39,142,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,6,5,6,9,0,18,16,0,6,2,13,10,3,0
11/24/2021,668,6,50,138,148,127,105,59,53,30,8,0,322,344,2,117,31,142,190,67,121,0,0,0,1,0,0,1,4,0,3,3,0,2,0,3,1,0,0,1,4,6,3,8,9,13,6,0,28,22,0,10,1,21,17,1,0
05/29/2021,89,7,19,17,16,17,15,15,7,1,1,0,42,47,0,27,1,36,10,4,11,0,0,0,1,2,1,1,2,0,3,4,0,0,0,5,1,1,0,1,2,2,2,2,4,3,3,0,11,8,0,2,0,11,5,0,1
08/07/2020,417,2,24,65,108,83,54,48,35,14,10,0,198,218,1,188,9,78,97,18,27,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,3,4,0,5,5,2,3,0,13,11,0,11,0,11,2,0,0
03/07/2022,167,3,12,33,36,25,24,15,20,7,7,0,87,76,4,27,12,33,46,10,39,0,0,0,0,0,1,0,2,0,2,1,0,0,0,2,1,0,0,1,1,1,0,2,2,2,3,0,4,8,0,4,0,5,3,0,0
01/15/2021,1022,12,45,126,264,194,174,115,79,48,22,0,532,490,0,310,48,219,296,62,87,0,0,0,1,3,2,2,4,0,5,7,0,3,1,5,3,0,0,1,3,3,2,5,12,11,8,0,30,15,0,17,0,15,11,1,1
12/28/2020,1665,18,72,202,367,360,217,243,170,66,40,0,845,814,6,676,75,294,363,77,180,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,17,13,16,13,0,35,37,0,21,4,27,18,2,0
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,126,3,85,7,81,54,3,22,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,29,2,36,8,1,2
07/07/2021,74,2,5,17,19,16,13,4,3,2,0,0,50,23,1,18,3,19,18,3,13,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,3,2,0,0,0,3,1,1,0
01/26/2022,1228,23,59,345,250,206,158,100,84,43,42,0,653,572,3,291,65,213,372,67,220,0,0,0,1,2,4,5,11,0,12,11,0,4,0,11,8,0,0,1,2,4,4,8,10,12,18,0,30,29,0,15,3,16,24,0,1
08/21/2022,362,2,37,70,59,69,58,47,26,22,10,1,212,150,0,95,13,102,97,20,35,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,3,3,4,5,4,6,2,9,1,19,18,0,6,3,19,5,3,1
08/29/2022,844,1,32,208,119,118,118,123,85,42,31,0,454,388,2,255,39,225,181,34,110,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3,2,6,5,3,9,0,17,15,0,8,1,14,8,1,0
06/03/2020,280,21,50,23,61,47,41,44,32,18,14,0,154,126,0,127,3,75,31,16,28,0,2,0,0,0,1,9,9,0,10,11,0,9,0,8,4,0,0,1,7,5,2,4,15,9,7,0,23,27,0,12,0,28,9,0,1
01/28/2021,607,10,35,82,143,107,95,80,54,29,17,0,305,302,0,216,20,110,172,24,65,0,1,0,0,0,2,3,4,0,5,5,0,3,1,4,2,0,0,0,0,2,3,1,6,11,12,0,13,22,0,13,0,11,10,1,0
02/01/2023,468,0,18,196,66,57,50,31,42,17,9,0,245,221,2,151,20,172,78,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,3,4,5,0,9,9,0,4,2,5,6,1,0
02/06/2021,263,13,21,29,53,57,37,43,26,11,7,0,137,126,0,68,18,66,80,14,17,0,0,0,1,0,3,4,5,0,2,11,0,1,0,6,6,0,0,0,0,2,4,3,6,3,3,0,13,8,0,6,0,12,1,2,0
06/10/2022,830,0,25,162,194,161,106,90,69,28,20,0,464,359,7,185,62,196,209,55,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,5,3,7,0,16,9,0,6,1,11,6,1,0
06/18/2021,35,2,6,2,10,6,6,6,2,1,2,0,19,16,0,6,2,17,9,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,4,0,0,0,0,3,3,0,2,0,3,1,0,0
12/29/2021,9360,13,202,1897,2115,1823,1284,1019,700,334,185,3,5256,4080,24,2242,338,2376,1827,600,1977,0,1,1,0,3,2,0,6,0,8,5,0,1,0,9,3,0,0,7,22,22,13,31,37,30,40,0,108,94,0,29,4,124,38,3,4
12/21/2022,773,0,52,175,102,118,87,97,100,62,32,0,418,353,2,189,23,250,195,22,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,7,10,8,16,0,33,19,0,5,2,22,21,2,0
08/28/2020,383,4,26,66,109,62,50,47,29,15,5,0,185,198,0,174,13,71,87,12,26,0,0,1,0,1,0,2,0,0,4,0,0,2,0,2,0,0,0,1,2,1,8,2,4,4,4,0,14,12,0,9,0,13,3,1,0
11/29/2022,813,2,49,129,138,120,102,110,103,71,40,0,459,348,6,186,36,271,160,44,116,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,1,5,6,2,3,12,11,9,0,29,20,0,6,3,25,12,3,0
03/02/2023,435,1,28,76,66,57,64,51,52,46,22,1,242,192,1,107,21,155,81,22,49,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,5,3,3,1,6,7,0,8,20,0,2,0,16,6,3,1
03/10/2022,163,2,11,42,37,23,19,17,10,10,5,0,91,71,1,26,10,32,56,9,30,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,1,1,0,3,4,1,1,0,2,9,0,3,0,2,6,0,0
08/29/2021,309,2,23,66,73,59,49,35,13,9,5,0,150,159,0,53,18,93,94,14,37,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,4,3,2,2,3,2,5,0,14,9,0,5,0,16,1,1,0
12/12/2020,915,21,77,110,215,178,135,124,90,45,18,0,467,445,3,331,33,157,258,29,107,0,0,0,0,2,5,5,9,0,10,11,0,3,2,9,7,0,0,1,2,5,7,18,17,17,10,0,35,42,0,16,4,39,14,3,1
08/12/2021,592,2,24,60,173,180,79,49,26,19,6,0,287,305,0,114,24,129,220,24,81,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,4,3,3,8,1,3,2,0,12,12,0,4,0,10,8,1,1
06/20/2020,125,10,20,18,32,18,21,19,5,9,3,0,65,60,0,71,1,17,19,4,13,0,0,1,0,2,2,1,4,0,3,7,0,8,0,1,1,0,0,3,3,3,1,3,3,1,3,0,11,9,0,11,0,6,2,1,0
11/13/2020,2691,19,116,333,649,537,402,344,244,122,60,0,1449,1235,7,1088,73,469,628,127,306,0,0,0,0,4,2,6,7,0,8,11,0,6,0,5,8,0,0,1,7,13,5,17,32,27,14,0,43,73,0,42,3,42,26,2,1
03/26/2020,413,2,130,2,65,74,78,96,53,36,9,0,181,232,0,82,14,200,96,11,10,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,7,11,23,25,26,27,11,0,57,73,0,26,1,81,19,3,0
10/23/2022,203,2,19,27,36,39,18,33,22,15,13,0,113,88,2,44,6,52,69,8,24,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,2,0,2,1,2,5,3,4,0,8,11,0,1,1,13,4,0,0
10/16/2020,953,3,37,113,243,182,158,134,73,35,15,0,498,452,3,386,28,180,267,27,65,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,1,4,3,2,8,10,6,3,0,22,15,0,14,0,13,7,2,1
08/20/2021,564,3,20,88,143,133,79,51,36,23,11,0,284,278,2,124,24,127,188,21,80,0,0,1,0,1,0,1,0,0,1,2,0,0,0,2,1,0,0,0,2,2,6,5,2,2,1,0,9,11,0,7,0,11,1,1,0
04/08/2022,397,0,14,59,99,100,62,42,16,12,7,0,227,165,5,55,37,40,169,26,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,4,1,1,0,8,6,0,4,0,3,5,2,0
07/10/2022,522,1,38,75,106,100,88,59,50,31,13,0,299,223,0,143,49,118,131,21,60,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,3,3,7,4,7,9,0,25,13,0,10,2,14,10,1,1
08/14/2020,347,3,26,54,86,64,59,40,26,10,8,0,180,165,2,147,5,72,89,12,22,0,0,0,0,0,1,1,1,0,1,2,0,1,0,2,0,0,0,1,1,2,3,3,7,5,4,0,14,12,0,5,0,16,5,0,0
03/05/2023,134,0,23,16,19,20,23,15,16,16,9,0,76,58,0,36,4,43,35,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,5,6,4,0,16,7,0,5,1,13,2,2,0
11/26/2021,517,13,43,82,123,112,59,69,47,13,12,0,273,243,1,95,24,99,167,49,83,0,1,0,3,0,4,3,2,0,8,5,0,3,0,6,4,0,0,0,2,7,3,10,9,6,6,0,24,19,0,12,0,18,8,3,2
01/27/2022,1032,16,64,289,202,193,118,80,84,42,24,0,541,491,0,262,60,155,289,72,194,0,0,0,0,0,2,6,8,0,8,8,0,4,0,7,5,0,0,3,2,4,5,6,18,10,16,0,32,32,0,16,1,26,19,2,0
12/30/2022,459,1,44,34,73,77,65,62,55,50,43,0,277,182,0,111,27,145,113,21,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,6,4,6,8,8,8,0,21,23,0,8,3,19,11,2,1
05/16/2021,154,9,27,23,34,29,22,17,14,8,7,0,84,70,0,34,2,69,29,6,14,0,0,1,1,0,2,3,2,0,3,6,0,6,2,1,0,0,0,1,2,7,5,4,3,2,3,0,15,12,0,3,0,16,5,1,2
04/27/2022,885,0,17,196,226,195,104,65,59,24,16,0,536,343,6,145,86,141,304,59,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,6,3,1,0,8,9,0,1,0,8,8,0,0
11/27/2022,281,0,39,31,49,51,40,33,31,25,21,0,178,103,0,83,15,91,57,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,6,5,10,7,0,24,15,0,11,3,15,9,1,0
01/07/2022,4843,36,220,896,1033,852,694,614,412,219,122,1,2674,2163,6,1087,243,975,1180,289,1069,0,0,0,0,4,9,8,15,0,17,19,0,7,0,16,11,2,0,7,18,20,18,31,50,43,33,0,106,113,1,46,6,103,54,7,4
03/09/2021,332,5,21,42,109,61,37,40,19,12,12,0,165,166,1,83,16,62,101,29,41,0,0,0,0,3,0,1,1,0,4,1,0,1,0,3,1,0,0,0,1,3,5,3,3,4,2,0,13,8,0,5,1,10,3,2,0
10/04/2021,428,3,20,105,84,79,53,48,32,22,5,0,211,216,1,75,18,124,136,27,48,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,2,0,0,0,1,5,2,3,3,2,4,0,12,8,0,5,0,7,5,3,0
07/24/2022,521,2,34,81,112,83,69,71,55,33,17,0,307,212,2,108,32,157,130,19,75,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,2,3,3,3,2,5,6,10,0,20,14,0,4,1,21,7,0,1
05/06/2020,968,44,132,55,187,159,213,170,93,53,38,0,483,484,1,540,17,176,119,27,89,0,0,1,3,5,11,10,14,0,14,30,0,13,5,14,12,0,0,2,1,10,22,24,30,23,20,0,60,72,0,48,1,51,24,8,0
12/11/2022,316,2,45,41,51,62,39,43,33,25,22,0,191,124,1,76,16,98,81,17,28,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,3,4,2,4,6,6,8,12,0,21,24,0,13,2,19,10,1,0
07/10/2020,344,6,28,35,120,73,51,24,18,18,5,0,168,174,2,106,7,108,74,10,39,0,0,0,0,2,1,2,1,0,1,5,0,3,0,2,1,0,0,0,3,3,0,5,3,10,4,0,13,15,0,6,0,17,5,0,0
04/18/2020,534,39,160,13,89,101,95,90,81,44,21,0,246,288,0,223,20,167,66,16,42,0,0,0,3,4,8,12,12,0,20,19,0,12,5,20,2,0,0,1,7,16,19,37,38,27,15,0,59,101,0,54,3,73,22,7,1
05/09/2021,166,9,43,28,28,37,21,20,15,10,7,0,87,79,0,52,2,70,26,5,11,0,0,0,1,2,2,4,0,0,4,5,0,3,0,4,2,0,0,0,4,9,10,3,6,5,6,0,21,22,0,12,0,25,4,2,0
07/25/2021,141,3,12,19,43,34,18,13,6,6,2,0,78,62,1,14,9,43,49,7,19,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,2,3,1,2,1,2,1,0,7,5,0,2,0,7,2,1,0
06/27/2020,130,5,13,11,41,21,23,14,10,7,3,0,64,66,0,46,4,36,27,5,12,0,0,0,0,0,1,2,2,0,4,1,0,1,0,3,1,0,0,1,4,0,2,1,3,0,2,0,8,5,0,8,0,4,1,0,0
03/28/2020,248,4,129,2,27,54,36,44,38,28,19,0,138,110,0,38,7,141,44,9,9,0,0,0,0,2,0,1,1,0,1,3,0,1,0,2,1,0,0,1,5,10,18,33,21,22,19,0,67,62,0,22,2,83,16,6,0
04/28/2021,572,5,39,85,144,130,94,68,28,13,10,0,302,269,1,173,30,201,102,15,51,0,0,0,1,2,0,1,1,0,1,4,0,0,2,2,1,0,0,2,3,6,9,9,4,1,5,0,14,25,0,4,2,24,7,1,1
03/12/2022,86,1,4,15,14,17,14,11,5,8,2,0,50,36,0,17,7,18,25,4,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,2,0,2,0,2,0,0,0
02/14/2023,391,0,17,91,50,59,43,39,42,42,25,0,220,171,0,103,20,131,85,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,6,4,0,7,10,0,5,0,8,1,3,0
03/08/2023,332,0,19,82,55,39,44,47,38,15,12,0,183,148,1,98,12,101,80,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,6,0,9,10,0,3,0,9,5,0,2
05/30/2020,237,21,55,22,54,41,42,41,23,9,5,0,131,104,2,116,5,51,22,13,30,0,0,0,2,1,7,5,6,0,11,10,0,11,0,5,4,1,0,2,6,3,8,10,10,9,7,0,19,36,0,16,2,24,9,0,4
01/04/2021,1878,10,69,230,475,388,304,226,137,71,47,0,987,881,10,737,76,328,471,76,190,0,0,0,0,1,2,3,4,0,4,6,0,5,1,0,4,0,0,2,4,2,6,11,15,15,14,0,36,33,0,24,3,30,11,1,0
07/08/2022,898,3,51,113,182,185,137,132,85,36,28,0,514,382,2,212,67,240,219,45,115,0,0,0,0,0,1,1,1,0,1,2,0,1,0,1,1,0,0,3,0,6,3,9,10,6,14,0,27,24,0,10,4,27,8,1,1
07/21/2021,217,0,10,38,60,52,26,24,9,4,4,0,120,97,0,33,10,68,72,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,0,0,1,0,6,4,0,1,0,7,2,0,0
02/15/2023,484,1,28,169,68,85,54,39,37,12,20,0,275,208,1,158,13,165,90,21,37,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,4,2,2,5,5,4,0,20,8,0,5,1,15,6,1,0
04/29/2020,1151,44,158,54,208,230,219,201,118,62,59,0,547,603,1,634,20,199,144,36,118,0,1,1,4,4,5,9,20,0,21,23,0,16,3,13,12,0,0,0,12,10,23,27,33,21,32,0,77,81,0,59,4,48,35,10,2
01/05/2022,6825,22,254,1213,1577,1291,930,815,563,278,157,1,3752,3061,12,1716,309,1445,1521,423,1411,0,0,0,3,4,1,2,12,0,7,15,0,4,1,9,8,0,0,9,18,25,15,45,59,38,45,0,128,126,0,49,3,142,47,11,2
03/01/2023,395,0,19,111,48,66,57,40,33,26,14,0,248,147,0,111,17,132,77,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,3,3,5,0,11,8,0,2,0,9,7,1,0
10/03/2020,227,3,30,26,57,46,35,28,20,9,6,0,121,106,0,75,7,36,74,9,26,0,0,0,0,1,1,0,1,0,1,2,0,2,0,1,0,0,0,0,2,5,2,4,10,4,3,0,15,15,0,12,0,12,5,0,1
